Name;Owner Type;Created at (Year);Created at (Month);Created at (Day);Last Updated at (Year);Last Updated at (Month);Last Updated at (Day);Size;Stars;Watchers;Language;Has Wiki;Forks;Open Issues;Num. Cmts. Dom;Num. Cmts. Seg;Num. Cmts. Ter;Num. Cmts. Qua;Num. Cmts. Qui;Num. Cmts. Sex;Num. Cmts. Sab;Total Commits
flatland;Organization;2012;11;30;2015;4;28;2020;2656;2656;VimL;True;184;44;7;1;5;15;21;8;3;60
trip-to-iOS;User;2015;1;2;2015;4;28;453;2654;2654;None;True;732;0;1;11;5;3;9;11;2;42
Twig;Organization;2009;10;7;2015;4;27;13691;2652;2652;PHP;False;685;96;241;300;338;309;330;294;273;2085
appledoc;User;2009;4;24;2015;4;28;16109;2651;2651;Objective-C;True;399;128;61;155;141;165;136;194;79;931
active_model_serializers;Organization;2011;12;1;2015;4;28;4960;2650;2650;Ruby;False;575;117;17;16;14;40;19;30;18;154
NSLogger;User;2010;9;30;2015;4;28;22944;2649;2649;Objective-C;True;318;31;56;82;84;73;63;68;55;481
scribe-java;User;2010;9;5;2015;4;28;5497;2645;2645;Java;True;1074;43;52;41;44;54;52;38;30;311
scrollpath;User;2012;2;4;2015;4;28;412;2645;2645;JavaScript;True;490;27;1;13;1;5;6;5;2;33
vis;Organization;2013;4;16;2015;4;28;89401;2643;2643;JavaScript;False;312;102;7;208;343;246;221;285;20;1330
koala;User;2010;4;22;2015;4;27;3788;2640;2640;Ruby;True;354;57;95;126;86;113;109;86;121;736
Kiwi;Organization;2010;6;13;2015;4;28;36160;2637;2637;Objective-C;True;329;101;59;116;70;93;108;143;41;630
convnetjs;User;2014;1;5;2015;4;28;1640;2637;2637;JavaScript;True;487;10;15;4;12;2;7;1;15;56
WebViewJavascriptBridge;User;2011;8;28;2015;4;28;1512;2635;2635;Objective-C;True;580;14;33;17;33;19;42;37;28;209
underscore.string;User;2010;7;27;2015;4;28;6414;2632;2632;JavaScript;False;317;84;66;85;59;80;47;77;73;487
headtrackr;User;2012;5;21;2015;4;27;17840;2632;2632;JavaScript;False;324;10;8;6;5;2;11;3;9;44
awesome-java;User;2014;7;9;2015;4;28;2871;2631;2631;None;True;489;6;9;30;39;26;62;35;19;220
framework;Organization;2014;12;10;2015;4;29;1119;2631;2631;JavaScript;True;112;28;10;15;8;16;24;10;13;96
macdown;User;2014;6;22;2015;4;28;12399;2630;2630;Objective-C;True;269;125;67;110;83;67;77;86;81;571
PIE;User;2010;3;13;2015;4;23;6868;2629;2629;HTML;False;210;122;135;37;42;32;52;33;99;430
tweepy;Organization;2009;7;6;2015;4;28;10701;2623;2623;Python;False;983;80;117;119;107;101;131;100;119;794
director;Organization;2010;4;24;2015;4;28;2136;2622;2622;JavaScript;True;226;82;58;72;124;116;92;92;111;665
remark;User;2011;10;11;2015;4;28;5620;2621;2621;HTML;True;219;50;80;65;97;75;61;43;62;483
material-dialogs;User;2014;11;3;2015;4;28;116888;2617;2617;Java;False;419;0;89;197;101;114;109;89;106;805
swarm;Organization;2014;5;1;2015;4;28;11930;2617;2617;Go;True;302;71;56;171;190;182;164;171;61;995
nedb;User;2013;5;1;2015;4;28;3748;2611;2611;JavaScript;True;171;33;90;71;63;111;123;82;112;652
Seriously.js;User;2011;9;10;2015;4;27;8401;2605;2605;JavaScript;True;180;16;39;76;101;71;115;85;39;526
emacs-starter-kit;User;2008;11;18;2015;4;27;8629;2602;2602;None;True;950;25;22;43;83;79;47;50;22;346
terminal-notifier;User;2012;7;15;2015;4;28;986;2601;2601;Objective-C;True;149;16;28;13;16;12;7;16;36;128
otto;Organization;2012;6;27;2015;4;28;1793;2600;2600;Java;False;543;12;6;44;14;21;27;20;5;137
showdown;Organization;2008;11;13;2015;4;28;1847;2600;2600;JavaScript;True;546;45;22;7;14;45;38;16;5;147
base16;User;2012;8;30;2015;4;28;830;2600;2600;HTML;True;91;8;2;8;7;7;10;4;5;43
CommonMark;User;2014;8;14;2015;4;28;6685;2597;2597;Python;True;144;12;173;196;144;183;168;195;264;1323
kestrel;Organization;2008;4;21;2015;4;28;248349;2596;2596;Scala;True;280;37;70;143;198;142;157;130;95;935
uptime;User;2012;1;4;2015;4;28;4492;2591;2591;JavaScript;True;463;109;41;85;72;86;78;68;34;464
mailcatcher;User;2010;10;25;2015;4;28;1353;2590;2590;Ruby;False;247;31;39;57;33;54;61;57;16;317
watchman;Organization;2012;11;29;2015;4;28;3735;2588;2588;C;True;186;13;87;79;51;66;47;75;63;468
rrssb;Organization;2014;2;13;2015;4;28;2279;2588;2588;HTML;True;293;11;18;89;58;54;41;45;19;324
TPKeyboardAvoiding;User;2011;4;14;2015;4;28;807;2586;2586;Objective-C;True;479;60;5;22;7;32;16;20;3;105
ios-charts;User;2015;3;20;2015;4;28;1896;2582;2582;Swift;True;167;10;31;2;18;20;9;20;4;104
csslint;Organization;2011;6;7;2015;4;27;4695;2580;2580;JavaScript;True;340;190;32;87;67;52;81;54;31;404
quietnet;User;2013;11;1;2015;4;29;1980;2578;2578;Python;True;173;16;1;7;1;16;10;5;6;46
WebRTC-Experiment;User;2012;11;14;2015;4;28;15019;2577;2577;JavaScript;True;1310;231;44;37;45;56;56;34;39;311
fast.js;Organization;2014;6;24;2015;4;26;981;2570;2570;JavaScript;True;93;4;20;15;29;4;7;12;20;107
AutoMapper;Organization;2010;2;6;2015;4;28;72659;2566;2566;"""C#""";True;697;68;70;135;64;96;100;111;72;648
nodeclub;Organization;2012;2;15;2015;4;28;13777;2566;2566;JavaScript;True;1319;10;197;155;152;125;153;120;152;1054
dockerui;User;2013;6;8;2015;4;28;16379;2566;2566;JavaScript;True;277;13;32;30;24;26;7;26;19;164
doctrine2;Organization;2010;4;6;2015;4;28;46147;2566;2566;PHP;False;1249;56;1130;1149;1384;1154;1444;1113;1056;8430
bazel;Organization;2014;6;12;2015;4;28;38514;2564;2564;Java;False;237;67;4;148;179;193;177;189;6;896
synx;Organization;2014;4;29;2015;4;28;19074;2564;2564;Ruby;True;95;8;5;14;34;49;23;30;9;164
kandan;Organization;2013;1;24;2015;4;28;11088;2563;2563;JavaScript;True;391;83;32;83;84;170;106;109;41;625
prose;Organization;2012;3;8;2015;4;27;25470;2563;2563;JavaScript;True;470;120;173;419;427;465;414;498;72;2468
twui;Organization;2011;7;1;2015;4;28;5889;2562;2562;Objective-C;True;250;23;14;56;49;53;68;50;44;334
js-sequence-diagrams;User;2012;11;17;2015;4;28;1499;2561;2561;JavaScript;True;307;56;43;11;17;6;2;17;41;137
lwan;User;2012;1;28;2015;4;29;4287;2560;2560;C;True;352;32;244;128;148;105;105;129;232;1091
susy;User;2009;7;13;2015;4;28;7852;2559;2559;CSS;True;289;65;126;253;236;207;122;150;175;1269
jquery.payment;Organization;2012;12;23;2015;4;28;1096;2557;2557;CoffeeScript;False;400;16;7;15;19;33;37;13;2;126
iOS8-Sampler;User;2014;9;8;2015;4;28;3434;2556;2556;Objective-C;True;293;2;0;0;4;7;6;4;0;21
PaperFold-for-iOS;User;2012;7;22;2015;4;28;17680;2556;2556;Objective-C;True;402;43;11;19;22;17;14;12;18;113
layzr.js;User;2015;4;8;2015;4;28;1448;2555;2555;JavaScript;True;70;1;3;12;6;15;9;1;1;47
swagger-core;Organization;2011;7;5;2015;4;28;20122;2553;2553;Java;True;875;79;125;260;211;210;218;135;125;1284
Reader;User;2010;9;10;2015;4;28;12001;2553;2553;Objective-C;False;788;18;3;3;10;4;8;8;8;44
cli;User;2013;7;13;2015;4;28;2906;2550;2550;Go;True;200;39;26;30;27;29;24;26;42;204
docpad;Organization;2011;3;17;2015;4;27;14337;2548;2548;CoffeeScript;False;217;186;79;165;185;192;189;198;84;1092
shout;User;2014;3;7;2015;4;28;7719;2547;2547;JavaScript;True;211;106;104;96;96;88;97;93;102;676
fontcustom;Organization;2012;10;8;2015;4;28;2918;2546;2546;Ruby;True;294;60;83;44;49;40;50;61;54;381
luigi;Organization;2012;9;20;2015;4;29;13851;2545;2545;Python;True;422;81;95;201;212;252;283;163;74;1280
web-app-theme;User;2009;1;18;2015;4;26;1696;2540;2540;Ruby;True;396;37;42;61;37;37;19;39;29;264
jekyll-bootstrap;User;2011;12;30;2015;4;28;2172;2540;2540;Ruby;True;1576;46;18;24;21;28;33;21;17;162
swagger-ui;Organization;2011;7;15;2015;4;28;16259;2539;2539;JavaScript;True;1464;138;46;88;118;123;186;88;57;706
move.js;Organization;2011;5;23;2015;4;28;524;2538;2538;JavaScript;True;342;35;16;11;9;7;7;4;21;75
iOS-Universal-Framework;User;2011;3;6;2015;4;28;1116;2537;2537;Python;True;448;131;8;14;8;9;8;11;13;71
sidr;User;2013;2;13;2015;4;27;515;2536;2536;JavaScript;True;572;167;7;5;13;13;6;3;1;48
dispatch-proxy;User;2013;11;22;2015;4;28;358;2536;2536;CoffeeScript;True;113;19;5;9;3;7;4;1;11;40
humhub;Organization;2014;2;10;2015;4;28;49962;2532;2532;PHP;True;626;287;113;170;191;158;157;145;116;1050
wagtail;Organization;2014;2;3;2015;4;28;28000;2525;2525;Python;True;345;241;104;466;603;607;658;679;63;3180
markup;Organization;2009;10;31;2015;4;28;2451;2524;2524;Ruby;False;2132;36;18;60;51;51;50;62;27;319
Keypress;User;2012;8;5;2015;4;26;6353;2524;2524;CoffeeScript;True;246;15;50;12;9;26;5;27;35;164
CocoaHTTPServer;User;2011;12;17;2015;4;28;2444;2524;2524;Objective-C;True;706;77;36;40;31;29;26;32;19;213
antwort;Organization;2012;12;18;2015;4;28;13591;2519;2519;CSS;True;576;0;3;3;24;9;5;5;0;49
ShowcaseView;User;2012;8;14;2015;4;28;19698;2518;2518;Java;False;789;103;51;27;20;34;29;67;47;275
hopscotch;Organization;2013;5;16;2015;4;28;3435;2517;2517;JavaScript;True;325;38;12;70;67;61;58;41;5;314
stetho;Organization;2015;1;22;2015;4;28;3642;2516;2516;Java;True;175;20;3;7;17;23;21;14;13;98
TouchSwipe-Jquery-Plugin;User;2011;6;28;2015;4;28;1256;2515;2515;JavaScript;True;1090;71;13;25;14;23;39;13;12;139
vim-powerline;User;2011;11;18;2015;4;28;2177;2514;2514;VimL;False;355;46;16;45;20;31;41;32;68;253
faraday;Organization;2009;12;10;2015;4;28;4032;2514;2514;Ruby;True;352;95;124;80;124;96;162;127;109;822
esnext;Organization;2014;4;4;2015;3;26;1331;338;338;JavaScript;True;20;19;5;25;24;27;27;31;8;147
song-of-github;User;2013;1;9;2015;3;13;5262;337;337;JavaScript;True;28;6;0;6;12;15;5;17;0;55
cssgrid;User;2011;1;7;2015;3;22;242;337;337;JavaScript;True;170;4;0;8;1;0;0;1;0;10
SOCQ;User;2012;2;4;2015;4;6;258;337;337;Objective-C;True;23;0;19;1;2;11;6;15;14;68
less.tmbundle;User;2009;9;19;2015;2;25;204;336;336;None;True;59;12;0;4;13;2;0;0;2;21
passenger-stack;User;2008;12;23;2015;3;13;656;336;336;Ruby;True;73;4;6;4;7;12;7;19;8;63
NoodleKit;User;2009;9;29;2015;4;6;278;336;336;Objective-C;True;30;3;2;2;3;2;3;1;1;14
CSharpVerbalExpressions;Organization;2013;7;25;2015;3;31;605;335;335;"""C#""";True;35;8;1;2;10;3;18;7;4;45
phpcr;Organization;2009;4;22;2015;4;8;4967;335;335;PHP;False;27;3;13;84;67;80;67;64;45;420
PrusaMendel;User;2010;9;12;2015;4;3;34090;335;335;JavaScript;True;550;34;16;13;21;28;21;31;19;149
hnpickup;User;2011;11;11;2015;4;7;7358;335;335;JavaScript;True;31;1;19;8;16;21;19;14;6;103
rails-3_0-tutorial;User;2011;9;1;2015;2;7;12987;333;333;None;True;24;1;11;4;2;0;5;4;0;26
tako;User;2012;2;27;2015;2;27;206;333;333;JavaScript;True;18;14;0;13;17;4;7;1;4;46
teach.github.com;Organization;2012;8;30;2015;4;8;41920;333;333;CSS;False;173;1;106;134;175;159;167;126;110;977
notifer.js;User;2011;11;3;2015;4;6;281;333;333;JavaScript;True;43;3;0;2;1;0;8;8;6;25
smoosh;User;2011;3;4;2015;4;9;3646;333;333;JavaScript;True;16;11;2;10;4;7;5;16;13;57
backbone.validations;User;2011;6;3;2015;2;10;184;331;331;JavaScript;True;40;17;2;15;7;12;15;20;0;71
django-sphinx;User;2009;8;1;2015;3;22;461;330;330;Python;True;115;29;14;34;26;25;33;18;10;160
browserver-node;User;2012;8;5;2015;3;27;135;330;330;JavaScript;True;14;1;1;12;6;4;0;9;14;46
ClientManager;User;2012;6;14;2015;3;22;2645;329;329;JavaScript;True;92;0;5;0;0;0;2;3;2;12
asset-rack;User;2012;7;3;2015;3;24;1494;329;329;CoffeeScript;True;62;57;22;41;37;60;38;10;19;227
concord;User;2013;9;11;2015;3;26;1045;329;329;JavaScript;True;47;9;5;18;2;31;26;8;15;105
TwitterBootstrap;User;2011;10;19;2015;4;4;312;329;329;PHP;True;111;1;11;16;31;61;43;40;8;210
acts_as_recommendable;User;2008;7;29;2015;3;13;171;327;327;Ruby;True;12;0;3;3;5;8;10;4;0;33
congomongo;User;2009;10;24;2015;4;3;5944;327;327;Clojure;True;68;13;36;25;41;47;43;42;67;301
navigasmic;User;2010;1;9;2015;3;2;452;326;326;Ruby;True;35;8;19;29;10;20;7;14;26;125
fbgraph;User;2010;5;7;2015;1;16;2843;326;326;Ruby;True;38;3;6;17;37;52;17;42;15;186
deCSS3;User;2011;8;17;2015;1;8;145;325;325;JavaScript;True;29;5;2;5;5;12;6;1;4;35
themes_for_rails;User;2010;9;1;2015;3;21;700;325;325;Ruby;True;99;19;14;16;25;35;29;66;21;206
prawnto;User;2008;7;30;2015;3;10;2115;325;325;Ruby;True;91;16;1;4;8;9;3;3;0;28
NLog;User;2010;4;24;2015;4;7;41793;325;325;"""C#""";False;86;16;259;199;232;173;168;189;151;1371
wp-bootstrap;User;2013;12;17;2015;3;17;1934;324;324;PHP;True;38;1;1;0;12;0;0;2;4;19
paypal-express;User;2011;2;1;2015;4;2;949;324;324;Ruby;True;98;5;8;36;41;27;47;29;32;220
Laker-Compendium;User;2011;5;3;2015;4;10;8705;324;324;CSS;True;42;95;38;13;36;42;30;20;20;199
mogli;User;2010;4;23;2015;3;10;712;321;321;Ruby;True;109;4;6;47;52;46;24;39;12;226
Kort;User;2012;10;27;2015;3;17;139;321;321;JavaScript;True;74;0;0;2;0;0;0;2;4;8
redtape;Organization;2012;11;5;2015;4;9;1740;321;321;Ruby;True;12;0;2;21;20;19;28;25;3;118
twitter-bootstrap-typeahead;User;2012;3;16;2015;3;16;625;320;320;JavaScript;True;165;27;6;19;4;1;16;14;1;61
Argon;User;2013;10;31;2015;3;9;1503;320;320;JavaScript;True;16;0;39;28;47;8;34;53;66;275
devil;User;2014;11;14;2015;3;27;2049;320;320;JavaScript;True;4;5;0;0;0;12;0;8;10;30
BGHUDAppKit;User;2009;8;29;2015;3;31;5855;320;320;Objective-C;False;53;16;27;36;30;29;26;20;48;216
sedlisp;User;2014;6;7;2015;3;29;226;319;319;Ruby;True;10;1;6;1;0;1;1;1;2;12
politespace;Organization;2014;4;17;2015;3;27;957;319;319;JavaScript;True;14;2;0;8;9;4;11;11;0;43
letters;User;2010;1;22;2015;3;24;11285;318;318;Objective-C;True;18;5;40;27;34;17;10;24;27;179
Turntable-API;User;2011;9;4;2015;3;26;4454;318;318;JavaScript;True;100;19;60;50;55;57;57;42;50;371
music-as-data;User;2011;2;16;2015;4;5;26520;318;318;Clojure;True;19;2;6;5;8;3;6;2;0;30
the-great-web-framework-shootout;User;2012;2;19;2015;3;16;6135;317;317;PHP;True;30;16;5;1;1;0;0;0;1;8
capt;User;2010;12;10;2015;4;3;4784;317;317;JavaScript;True;17;12;2;8;6;3;14;7;6;46
taskmaster;User;2012;5;3;2015;4;6;218;317;317;Python;True;19;2;0;8;35;5;3;19;0;70
cloudkit;User;2008;3;21;2014;12;15;4798;316;316;Ruby;True;22;2;32;36;22;20;13;10;13;146
MDAudioPlayerController;User;2010;8;3;2015;4;7;6860;316;316;Objective-C;True;100;9;1;4;7;5;1;4;3;25
rack-perftools_profiler;User;2010;4;19;2015;4;3;242;315;315;Ruby;True;27;4;9;28;7;16;16;20;6;102
escapes.js;User;2012;1;11;2015;3;28;104;314;314;JavaScript;False;14;1;21;6;6;10;8;9;4;64
illuminated.js;User;2012;4;29;2015;4;6;997;314;314;JavaScript;True;30;11;2;5;15;3;10;5;5;45
filr;User;2013;5;21;2015;2;6;176;313;313;JavaScript;True;21;2;0;0;13;0;10;0;0;23
puffer;Organization;2010;11;4;2015;3;5;1377;313;313;JavaScript;True;19;1;27;50;34;62;63;56;40;332
accessifyhtml5.js;User;2010;10;11;2015;2;21;199;313;313;JavaScript;False;34;8;9;11;14;7;9;4;0;54
gifme;User;2011;5;24;2015;3;19;170;313;313;Ruby;True;27;4;1;19;2;4;0;6;0;32
validation_reflection;User;2008;4;30;2014;10;27;143;313;313;Ruby;True;19;6;2;6;4;2;2;26;9;51
riot;Organization;2009;6;28;2015;4;2;1245;313;313;Ruby;True;24;13;44;63;70;51;73;48;67;416
ios-filter-control;User;2012;6;15;2015;4;4;309;313;313;Objective-C;True;50;3;3;5;1;0;1;3;2;15
diffscuss;Organization;2013;3;8;2015;4;4;1622;313;313;Python;True;10;5;16;9;9;33;25;29;33;154
node-seq;User;2010;11;26;2015;3;20;235;312;312;JavaScript;True;27;29;35;30;19;9;9;32;25;159
rest_in_place;User;2008;9;20;2015;3;27;1506;312;312;JavaScript;False;567;1;25;38;20;8;24;15;4;134
pg_activity;User;2012;10;28;2015;4;2;1690;312;312;Python;True;34;3;18;22;23;24;13;26;3;129
todo-app;User;2011;12;31;2015;3;14;301;311;311;JavaScript;True;30;0;1;0;2;0;0;1;4;8
DAAnisotropicImage;User;2012;6;27;2015;3;18;234;311;311;Objective-C;False;23;1;2;5;3;0;1;3;2;16
githubsurvivor;Organization;2012;11;2;2015;3;26;725;311;311;JavaScript;True;28;3;3;31;14;6;12;15;4;85
fullcalendar_rails;Organization;2010;3;19;2015;1;27;602;310;310;JavaScript;True;51;3;0;6;4;5;4;6;0;25
rboard;User;2008;3;11;2015;3;27;9535;310;310;Ruby;False;32;2;52;74;79;113;60;65;131;574
CaptureRecord;User;2012;8;14;2015;4;2;6428;310;310;Objective-C;True;58;10;0;5;14;4;1;6;0;30
image_sorcery;User;2012;6;9;2015;4;10;2276;310;310;Ruby;True;21;3;12;2;5;10;5;8;18;60
ASCScreenBrightnessDetector;User;2014;1;30;2015;3;13;703;309;309;Objective-C;True;12;0;1;2;7;6;8;3;7;34
thingler;User;2010;7;29;2015;3;10;231;309;309;JavaScript;True;26;12;22;30;22;19;15;35;14;157
Xcode-Keyboard-Shortcuts;User;2011;3;10;2015;4;10;6258;309;309;JavaScript;True;37;0;0;0;1;3;0;4;1;9
LeapMotionAS3;User;2013;1;26;2015;4;12;132364;309;309;ActionScript;True;79;4;63;78;61;42;55;46;61;406
rails3-mongoid-devise;User;2010;6;17;2014;8;26;5732;308;308;Ruby;True;31;1;29;19;18;32;16;21;32;167
jwalk;User;2012;10;25;2015;3;12;242;308;308;CoffeeScript;True;27;6;0;6;1;0;10;1;2;20
kidsruby;Organization;2011;1;22;2015;3;22;15420;308;308;JavaScript;True;102;14;57;61;80;103;54;66;87;508
chef-deploy;User;2009;3;24;2015;3;28;130;308;308;Ruby;True;32;6;3;11;10;11;5;8;1;49
Smooth.js;User;2012;3;12;2015;4;4;692;308;308;CoffeeScript;True;13;4;2;20;1;24;6;11;1;65
SCPageScrubberBar;User;2013;1;6;2015;3;20;224;307;307;Objective-C;True;30;5;4;1;0;0;0;0;0;5
complex-form-examples;User;2008;7;18;2014;8;20;1387;307;307;Ruby;True;117;5;1;2;6;4;3;2;1;19
guard-jasmine;Organization;2011;9;6;2015;3;17;2239;307;307;Ruby;True;79;7;37;106;112;132;95;111;61;654
console.log-wrapper;User;2011;4;12;2015;4;10;619;307;307;JavaScript;True;51;0;36;13;11;3;10;10;12;95
currency.io;User;2010;8;1;2014;12;4;1433;306;306;JavaScript;False;37;1;24;25;44;30;70;64;19;276
hash-n-slash;User;2013;12;23;2015;3;27;264;306;306;JavaScript;True;13;1;0;13;0;2;3;0;0;18
guard-spork;Organization;2010;11;10;2015;4;2;524;306;306;Ruby;True;61;5;27;51;20;27;53;27;28;233
nakedpassword;Organization;2010;1;22;2015;3;17;999;305;305;JavaScript;False;35;5;0;8;3;3;0;4;4;22
LROAuth2Client;User;2010;5;14;2015;4;4;530;305;305;Objective-C;True;68;5;7;6;12;3;3;13;0;44
gistblog;User;2013;7;16;2015;3;16;478;304;304;CSS;True;12;0;4;1;13;2;0;0;3;23
scrubyt;User;2008;10;19;2015;4;1;2501;304;304;JavaScript;True;64;11;7;3;2;10;6;7;8;43
looksee;User;2009;3;22;2015;2;7;559;303;303;C;False;14;1;61;34;46;29;12;5;30;217
cream;User;2010;9;17;2015;2;10;1579;303;303;Ruby;True;20;5;76;29;22;30;30;37;41;265
Meteor_angularjs;User;2012;8;15;2015;3;25;517;303;303;JavaScript;True;57;34;0;3;0;6;1;1;2;13
Crunch;User;2011;11;14;2015;3;31;41532;303;303;JavaScript;False;66;13;24;19;22;17;17;15;9;123
NextiveJson;User;2011;7;7;2015;4;6;267;303;303;Objective-C;True;20;1;0;0;0;5;4;7;1;17
fbconsole;Organization;2011;9;6;2015;3;4;205;302;302;Python;False;72;5;12;4;7;3;18;3;6;53
ack-tmbundle;User;2008;5;14;2015;2;8;501;302;302;Shell;True;33;4;0;0;0;20;2;2;3;27
rendr-app-template;Organization;2013;3;27;2015;4;9;2098;302;302;JavaScript;True;88;8;11;25;23;26;43;22;12;162
PrusaMendel;User;2010;9;12;2015;4;3;34090;335;335;JavaScript;True;550;34;16;13;21;28;21;31;19;149
hnpickup;User;2011;11;11;2015;4;7;7358;335;335;JavaScript;True;31;1;19;8;16;21;19;14;6;103
PFQ;User;2011;9;16;2015;4;11;19116;334;334;C;True;33;0;274;317;322;361;358;455;422;2509
rails-3_0-tutorial;User;2011;9;1;2015;2;7;12987;333;333;None;True;24;1;11;4;2;0;5;4;0;26
tako;User;2012;2;27;2015;2;27;206;333;333;JavaScript;True;18;14;0;13;17;4;7;1;4;46
teach.github.com;Organization;2012;8;30;2015;4;8;41920;333;333;CSS;False;173;1;106;134;175;159;167;126;110;977
notifer.js;User;2011;11;3;2015;4;6;281;333;333;JavaScript;True;43;3;0;2;1;0;8;8;6;25
smoosh;User;2011;3;4;2015;4;9;3646;333;333;JavaScript;True;16;11;2;10;4;7;5;16;13;57
backbone.validations;User;2011;6;3;2015;2;10;184;331;331;JavaScript;True;40;17;2;15;7;12;15;20;0;71
joosy;Organization;2011;12;4;2015;4;10;5716;331;331;CoffeeScript;True;26;9;51;67;71;66;55;32;30;372
ec2-webapp;User;2011;3;22;2015;2;22;138;331;331;None;True;88;10;0;8;17;0;2;1;0;28
django-sphinx;User;2009;8;1;2015;3;22;461;330;330;Python;True;115;29;14;34;26;25;33;18;10;160
browserver-node;User;2012;8;5;2015;3;27;135;330;330;JavaScript;True;14;1;1;12;6;4;0;9;14;46
tus-resumable-upload-protocol;Organization;2013;4;6;2015;4;10;1242;329;329;None;True;24;11;3;8;7;21;2;2;5;48
webgl-2d;Organization;2011;3;2;2015;4;14;7243;329;329;JavaScript;True;71;17;8;14;15;19;22;15;5;98
application.ini;User;2012;1;30;2015;4;11;174;329;329;None;True;101;0;0;2;3;1;7;5;0;18
ClientManager;User;2012;6;14;2015;3;22;2645;329;329;JavaScript;True;92;0;5;0;0;0;2;3;2;12
asset-rack;User;2012;7;3;2015;3;24;1494;329;329;CoffeeScript;True;62;57;22;41;37;60;38;10;19;227
concord;User;2013;9;11;2015;3;26;1045;329;329;JavaScript;True;47;9;5;18;2;31;26;8;15;105
TwitterBootstrap;User;2011;10;19;2015;4;4;312;329;329;PHP;True;111;1;11;16;31;61;43;40;8;210
Hacky;User;2013;2;2;2015;4;10;2653;328;328;Objective-C;True;74;11;28;10;11;41;53;25;29;197
FSharpKoans;User;2011;3;29;2015;4;10;995;327;327;"""F#""";False;198;11;6;5;43;16;32;7;6;115
acts_as_recommendable;User;2008;7;29;2015;3;13;171;327;327;Ruby;True;12;0;3;3;5;8;10;4;0;33
congomongo;User;2009;10;24;2015;4;3;5944;327;327;Clojure;True;68;13;36;25;41;47;43;42;67;301
navigasmic;User;2010;1;9;2015;3;2;452;326;326;Ruby;True;35;8;19;29;10;20;7;14;26;125
php-readability;User;2011;2;17;2015;4;13;230;326;326;PHP;True;89;2;0;1;1;5;6;8;9;30
fbgraph;User;2010;5;7;2015;1;16;2843;326;326;Ruby;True;38;3;6;17;37;52;17;42;15;186
deCSS3;User;2011;8;17;2015;1;8;145;325;325;JavaScript;True;29;5;2;5;5;12;6;1;4;35
fortyfour;Organization;2012;9;10;2015;4;10;3354;325;325;CSS;False;40;16;0;0;0;4;1;0;3;8
JSModeler;User;2012;9;18;2015;4;14;13372;325;325;JavaScript;True;43;1;103;54;87;65;71;86;133;599
themes_for_rails;User;2010;9;1;2015;3;21;700;325;325;Ruby;True;99;19;14;16;25;35;29;66;21;206
prawnto;User;2008;7;30;2015;3;10;2115;325;325;Ruby;True;91;16;1;4;8;9;3;3;0;28
NLog;User;2010;4;24;2015;4;7;41793;325;325;"""C#""";False;86;16;259;199;232;173;168;189;151;1371
sticky;User;2011;10;9;2015;2;11;233;325;325;JavaScript;True;18;1;17;10;6;7;14;6;4;64
